Customer_id,creditscore,Balance,Estimated
15781678,470,55733,103793
15634968,789,110689,71121
15609475,604,98544,52328
15573319,493,178318,197429
15738291,671,115714,83211
15782456,656,143267,193099
15794841,739,89750,193009
15684696,560,116576,157567
15629846,827,143002,108978
15674442,681,157762,147760
15571689,740,0,27528
15730469,663,103430,36479
15809320,845,0,31727
15684367,555,0,96399
15793049,680,115115,139559
15603665,638,122501,95008
15613623,640,0,101663
15569572,778,0,106197
15698791,679,146758,48467
15626233,593,0,151978
15607263,788,0,13288
15610900,770,110739,22667
15624775,729,94204,102391
15691703,545,105792,67830
15745355,597,153198,92090
15724955,537,0,141023
15628999,732,61811,104223
15654341,542,101116,196395
15744240,688,74458,6866
15632365,542,142871,77738
15729689,754,98586,106117
15759284,750,0,117948
15602124,731,0,184582
15661903,699,80764,199379
15664668,534,144802,12483
15736431,494,0,22405
15748639,497,110054,92887
15628123,632,118891,145158
15602731,724,0,134890
15794137,751,151219,109309
15748696,733,150507,169964
15725068,701,0,26327
15807340,525,131024,55073
15586133,666,122315,68575
15576185,653,0,41672
15660809,850,0,12409
15616666,646,111739,68367
15706904,750,113882,74564
15606915,764,98149,26844
15749693,658,0,156775
15791743,727,59272,46019
15796480,687,0,145411
15790442,631,0,158269
15609458,797,69413,74638
15593897,650,160599,28392
15604576,850,0,144386
15666270,676,147803,95181
15572626,620,0,15628
15727197,576,170229,148478
15714006,482,133112,79958
15642137,695,0,102764
15665327,706,176140,129654
15626806,668,0,40652
15662578,679,110245,178291
15790829,703,0,131906
15654959,670,158720,118607
15760244,590,160980,13849
15715394,613,123558,170903
15722246,742,0,13162
15609704,608,0,79304
15757628,571,112897,121403
15633586,595,120962,23305
15565796,745,96049,74511
15717935,589,0,55601
15577700,749,185064,134527
15747345,678,118065,195424
15678317,603,0,59563
15698335,504,0,34596
15768451,739,149131,60037
15753213,604,0,193021
15769645,612,0,48109
15657565,629,125513,79083
15620323,652,83492,37914
15679983,565,0,74594
15812616,707,0,82968
15601796,645,125739,193441
15729489,762,98593,191790
15613216,639,141789,92456
15657937,709,112950,155232
15815428,823,105057,9218
15640409,817,89088,87942
15699492,665,147436,187508
15623536,646,154440,171519
15707551,568,73054,27012
15577999,850,124678,70916
15788775,473,152576,73074
15758362,731,152244,88784
15807961,619,0,145524
15710978,715,88121,21333
15703541,772,143931,46676
15626474,686,0,4802
15608344,749,137059,102976
15768367,781,186559,175071
15806210,675,115654,131971
15697702,730,0,14174
15689152,683,126153,15379
15568573,554,105702,179798
15689598,722,0,93918
15713374,689,157095,99490
15679733,796,113228,46415
15759274,447,0,151816
15607748,498,108433,14865
15607577,663,0,188008
15813697,498,120703,98176
15801125,627,0,106852
15777855,649,0,75204
15635396,738,139106,141872
15698031,587,101852,7104
15678944,655,130936,9242
15718507,647,116510,149518
15808334,776,93124,196079
15804709,688,111578,166166
15645835,605,0,55724
15738166,596,86546,131769
15675360,427,0,13859
15793042,629,129669,82774
15630106,496,0,55390
15810385,717,164558,82337
15578211,777,0,163225
15572792,535,118990,135537
15620030,744,0,82423
15783541,755,0,194661
15679284,593,79260,55347
15582910,514,112230,16717
15688337,721,118130,160278
15734970,835,86824,175906
15759140,682,128307,66041
15643042,590,117641,92198
15773868,653,125734,134625
15615820,837,103302,50975
15730273,841,0,171923
15724890,584,82696,83058
15765952,769,145471,188383
15685920,599,101507,198030
15663263,698,156265,1056
15568953,477,128555,133173
15643361,477,139960,189876
15699486,745,132945,31803
15747854,749,0,132650
15691785,850,0,53068
15709004,528,93547,962
15652218,750,152303,71333
15697127,543,147674,16659
15658486,579,148021,74878
15694160,624,0,112105
15685290,595,142361,48421
15701042,596,151028,170321
15680449,431,138844,37688
15599860,647,109958,136592
15723169,640,138858,48641
15803842,752,105427,89773
15728224,710,149156,42131
15644174,638,135096,186524
15707110,660,170890,41759
15765415,609,89122,199257
15756751,596,78126,153483
15795151,705,123894,21177
15632859,444,0,138744
15584037,727,106913,25881
15621409,496,127846,66469
15581102,554,0,142671
15578096,537,106398,103563
15669887,839,0,69101
15621834,700,0,59475
15655341,458,166492,135288
15685314,850,0,38774
15653997,699,114494,138396
15629551,615,126105,110718
15651264,850,124426,118545
15760825,604,0,123207
15597394,668,0,99985
15740383,594,0,58333
15670562,470,101141,50907
15698117,701,150845,127623
15694805,664,115025,169666
15746802,477,131286,194144
15589428,756,0,35673
15790267,625,141268,177397
15665402,703,137762,159677
15642093,646,0,153567
15666181,650,98065,52412
15602554,664,114520,79222
15724251,682,101013,32590
15740147,725,0,93778
15718289,553,82291,112550
15763148,576,84720,191063
15685245,608,0,153810
15626985,850,104387,105887
15585823,627,128132,96131
15728167,667,122807,15121
15762928,548,0,16990
15751774,774,112511,143133
15654733,794,117056,93337
15809777,497,131779,9973
15744200,587,70784,30580
15720713,850,0,199776
15695356,722,0,179909
15653315,555,0,101667
15604792,609,140752,171430
15704819,734,92126,112973
15670859,718,93149,190746
15602797,645,110133,187690
15662533,598,0,153229
15778154,628,122228,14218
15806230,629,121648,64850
15662884,739,110598,160123
15750778,653,120731,138160
15717185,711,0,64286
15677804,783,0,80179
15568915,681,153722,101320
15736495,712,114088,92795
15737354,554,0,63708
15667889,611,0,110783
15577831,560,152532,10780
15729836,646,0,183289
15775293,680,143293,66526
15697597,631,149145,123698
15639669,746,127157,155700
15631392,654,84673,82081
15580935,687,135962,121748
15590344,708,151691,172811
15653306,679,88335,159585
15805025,636,139859,108403
15658449,695,43135,77330
15694450,677,99580,21008
15605666,720,110717,9398
15615126,780,0,182157
15726588,653,0,110526
15645095,674,0,51537
15808960,620,108197,49722
15729435,623,0,66119
15656840,547,104451,37160
15659149,530,0,197923
15585490,746,0,65167
15674929,512,0,49326
15746341,630,0,42496
15662091,570,116100,148088
15620123,605,111170,9641
15616240,530,0,164844
15624186,813,123616,132959
15605036,704,155620,135089
15805151,565,89558,4442
15753847,645,0,174917
15653222,526,131939,1796
15757541,778,151773,180250
15726945,677,0,153604
15794276,588,0,189704
15568328,488,0,66394
15604355,519,97700,30709
15735788,709,0,71010
15618255,642,103245,143050
15720941,710,147833,1562
15769110,653,0,49708
15576094,743,0,29838
15756150,418,0,9042
15719579,670,84521,198017
15748854,723,91938,143482
15612455,549,124241,146373
15664802,543,0,101905
15735687,595,157085,134767
15664734,673,108245,103574
15767894,741,0,139260
15666884,508,82162,187776
15750156,662,104568,8059
15751120,752,119912,124355
15575748,809,68882,109135
15714610,575,0,82223
15720305,591,86376,136767
15678129,643,150840,155516
15566633,698,155059,144584
15680436,496,0,164807
15674343,597,78128,109153
15658890,603,98900,86190
15599004,655,0,106041
15726487,431,160983,168008
15698716,620,87926,33350
15710527,782,0,119565
15655590,581,79385,188493
15732266,553,127998,165379
15669326,658,168396,14179
15672246,686,134896,97847
15620276,539,0,118960
15640258,685,94239,50664
15740283,850,0,152997
15759717,763,0,19459
15620268,634,212696,115269
15743871,567,0,25844
15614491,539,139154,147662
15595047,764,0,134878
15732334,653,0,35796
15701206,566,0,66463
15581280,714,92887,69578
15651943,580,0,103182
15609545,548,83443,177017
15658548,646,144773,53217
15626008,622,111974,162756
15774133,706,178033,42182
15763798,680,140007,31714
15758013,698,98401,25017
15705765,581,0,104272
15648362,728,108924,84300
15761102,707,132836,136877
15610165,761,0,199409
15723717,483,118334,163148
15654611,736,81733,136497
15659736,716,121412,10070
15603170,654,121456,190069
15786167,649,0,58310
15671915,649,0,76947
15794792,612,117990,54130
15652789,657,0,52991
15739168,511,137411,161855
15719950,682,73688,172141
15743818,748,122331,124429
15717937,554,99907,24983
15602841,794,0,86700
15619972,807,167665,125440
15796114,594,141526,9443
15633546,652,124833,195877
15758755,729,132122,105409
15695168,625,0,100403
15754342,597,78540,48503
15756610,657,123770,47020
15640917,633,0,48250
15663164,663,116151,84359
15616811,535,160729,145986
15610781,702,88379,88550
15600911,712,182888,3061
15629603,607,0,43197
15714981,476,0,55776
15775892,748,85600,134078
15782778,815,0,198490
15786643,602,0,116053
15595657,649,95001,123203
15743673,551,113873,85130
15634310,509,0,180599
15790809,685,74897,198694
15668695,536,89493,42934
15669281,711,128719,114793
15621031,761,0,63298
15720071,535,0,61820
15792180,566,144955,102246
15813894,620,0,154883
15669490,837,94002,140723
15783030,685,0,72853
15695792,673,0,85733
15575676,638,0,162597
15627665,614,0,74380
15814092,626,0,173117
15695225,834,0,66485
15615091,691,0,92811
15794345,706,0,46635
15726484,633,141546,124830
15650442,644,141529,167087
15714256,666,109805,163626
15778752,708,86614,172129
15601659,496,91680,163141
15602811,730,38848,94003
15779414,696,153639,138352
15763097,809,0,34164
15633666,701,123870,97795
15718789,604,0,75787
15690620,665,46324,136812
15737071,639,162040,84362
15665062,696,110929,2767
15600692,520,0,163186
15792064,545,114422,180598
15811486,634,130036,69850
15626141,750,151510,19922
15738546,530,0,147607
15677052,589,0,126160
15656454,654,83569,47047
15645496,648,139972,143669
15612505,835,100212,152578
15708513,446,90217,191350
15685654,514,0,14234
15732307,694,124067,77907
15726814,554,0,57321
15653776,720,162082,27146
15597914,641,117307,26913
15631603,813,122890,26476
15789753,480,148791,79330
15678034,811,180226,13465
15690209,715,104857,114150
15592091,620,166834,135172
15647453,721,102937,1188
15697100,772,108737,184565
15811290,680,129975,33391
15629187,535,85982,9238
15758073,655,134398,28030
15640769,660,137842,42790
15606641,762,100261,77142
15718280,662,139822,146220
15764335,463,123152,70128
15634218,501,95332,132105
15808760,603,0,90438
15648461,688,138162,113926
15593555,430,0,12051
15569079,632,126066,64346
15800736,601,96764,199243
15792607,769,0,75579
15640034,551,139561,43435
15807563,841,0,183240
15684461,469,0,146214
15580134,479,172463,40315
15679075,701,107799,16967
15742504,593,70181,80608
15567328,738,177997,19233
15698294,635,0,135382
15607142,658,0,80411
15738516,687,0,17696
15806403,650,0,17974
15656707,720,123201,180712
15653715,602,0,56323
15806184,618,0,77550
15585734,803,137743,166958
15725639,793,116271,184243
15618401,616,113220,114073
15785385,550,0,153917
15734762,602,115895,4176
15767129,452,121730,142963
15797204,655,113812,76844
15769272,510,136214,159742
15771966,557,146200,177945
15691952,676,106243,166678
15593250,640,0,44904
15605333,529,0,10626
15800083,559,24043,169781
15575691,689,0,49849
15689886,626,132288,51468
15809838,697,0,736
15736154,823,0,182496
15767391,565,90323,118740
15704910,631,0,13813
15656613,646,131283,130501
15611551,676,131660,14152
15732430,850,120953,66963
15741865,810,153166,93262
15634143,581,53292,196582
15609676,718,167925,43025
15761600,713,86394,130001
15676404,672,0,12107
15659236,781,0,42556
15690440,656,0,197962
15694601,583,158979,12539
15812262,808,100432,35140
15762821,721,0,117627
15669301,778,150359,62454
15672640,850,114348,109089
15750458,693,0,142331
15627251,520,134008,193209
15764294,759,98900,47833
15659962,637,0,70174
15788536,755,137431,176769
15596979,662,0,129393
15681220,503,0,97893
15635097,599,188977,176142
15780779,583,0,114094
15798470,764,75991,158324
15760880,513,0,25515
15616929,730,112181,61514
15758775,820,97208,59553
15663386,597,0,110253
15621267,637,0,148769
15720509,696,150857,8237
15693322,635,146748,11408
15589544,673,0,49684
15772030,662,0,68065
15693337,683,148863,163911
15676571,850,0,944
15701392,815,0,185548
15741092,671,153360,140510
15643865,601,92055,164652
15769389,709,124724,73642
15807768,702,103034,40322
15801630,558,0,173845
15705034,691,0,145613
15763107,700,0,174972
15667085,667,0,131835
15647008,624,116726,110498
15584505,580,113924,196241
15748068,571,0,194668
15663964,561,0,83093
15782311,529,0,52545
15588197,670,0,59572
15610105,666,121827,99818
15606133,628,0,172968
15599403,577,125390,178617
15648225,652,103895,159649
15608406,678,111128,60941
15633378,692,0,178343
15664759,675,0,191546
15625545,712,0,117977
15772148,639,151242,49638
15810829,618,0,13922
15731669,554,129710,173197
15738634,533,83347,137696
15737571,540,84121,80699
15667602,704,0,73019
15684147,678,102338,79650
15789874,712,87376,166195
15757952,651,0,102530
15698732,789,104677,74265
15714355,775,121669,125898
15599090,564,108407,83681
15762048,841,154970,99506
15790596,850,141830,92748
15609623,637,0,28093
15711901,500,109163,126145
15779809,655,87472,188594
15729018,666,147230,56410
15698246,658,0,84694
15712409,749,182532,195430
15758306,654,0,137899
15621435,623,160903,78774
15566295,761,138054,148779
15569098,627,153548,35300
15662532,757,149086,197077
15664001,695,95232,70141
15703437,726,0,196288
15708003,587,85109,1558
15599452,605,125339,23970
15719793,850,0,180244
15771580,850,106832,148978
15732268,751,159597,39934
15722350,627,147362,133032
15611371,736,176135,52857
15673584,652,0,937
15636396,627,0,193022
15706170,636,84055,37491
15725478,775,0,111559
15654562,850,174088,5669
15737509,850,199229,68106
15690796,516,0,101835
15716728,513,0,73151
15605665,673,78833,37196
15748481,564,0,7820
15757777,636,0,23129
15747808,712,102541,189681
15810593,568,0,66587
15693376,741,0,2921
15579808,754,129402,87685
15598275,709,0,199418
15737080,510,0,28515
15668580,716,0,92917
15569438,607,106703,198314
15675842,656,139585,36309
15577587,550,121016,41730
15625592,486,0,31399
15635141,598,118210,60192
15642570,675,0,29062
15702175,755,148655,28805
15677785,656,136963,133814
15786153,644,137774,151903
15759499,598,111157,167376
15659568,850,121238,31023
15715597,679,97235,188997
15610147,632,0,2085
15802362,550,0,70400
15660524,572,97383,195772
15747168,626,103109,166475
15796910,625,0,84106
15707674,515,131853,81437
15565706,612,0,83256
15587596,628,107553,117523
15751943,529,0,79477
15621227,668,161806,173052
15757588,526,0,100996
15640922,791,0,122783
15567557,573,128243,11631
15670103,565,126645,168304
15720929,604,62095,9308
15732774,656,112291,153158
15628558,447,89189,75408
15729201,682,0,153357
15731117,437,109161,152987
15615207,792,0,5558
15773512,627,0,194314
15572145,767,0,94768
15642710,686,0,1541
15574213,789,158272,5036
15718852,794,96951,71777
15583840,587,121864,23482
15782418,589,83495,143022
15813504,543,146566,161407
15711314,589,0,125939
15621064,701,186101,76611
15627847,850,0,136985
15588090,726,107495,140938
15735270,767,0,48161
15671804,648,146943,130041
15753215,651,0,91652
15789941,633,125130,125961
15691061,740,0,73225
15808326,592,0,20460
15566660,670,0,81602
15778947,628,0,8743
15632977,745,0,145790
15591747,705,0,129577
15567335,559,0,190040
15609299,595,150686,87771
15669945,492,141359,39520
15736271,498,0,190036
15710390,655,94631,148949
15756481,636,118336,184692
15736730,634,0,143458
15626040,793,0,27167
15746553,526,124233,159457
15622518,768,51116,70455
15684908,540,91870,95421
15569446,732,122338,187986
15777504,617,0,92622
15677906,637,0,150837
15703292,573,86271,90177
15712938,531,0,34417
15631359,489,117290,85232
15720847,601,0,118983
15787830,452,153663,111868
15599869,728,0,83056
15592078,590,123599,1677
15596228,490,0,32090
15578462,596,134208,13455
15756894,635,0,24866
15796167,782,98557,117644
15664808,790,0,98897
15664555,587,0,106175
15607278,794,134594,46386
15585222,515,0,185054
15750299,746,68782,47997
